num_critic_for_reviews,num_user_for_reviews,movie_title
47,73,Star Wars: The Clone WarsåÊ            
66,38,Skin TradeåÊ
147,339,The Lost BoysåÊ
273,226,Crazy HeartåÊ
32,52,The RoseåÊ
52,41,Baggage ClaimåÊ
107,186,BarbarellaåÊ
6,14,ShipwreckedåÊ
175,441,ElectionåÊ
167,117,The NamesakeåÊ
132,116,The DUFFåÊ
66,308,GlitteråÊ
79,57,The Haunting in Connecticut 2: Ghosts of GeorgiaåÊ
15,17,SilmidoåÊ
222,110,Bright StaråÊ
210,235,My Name Is KhanåÊ
60,113,FootlooseåÊ
346,312,All Is LoståÊ
46,140,LimboåÊ
15,47,Namastey LondonåÊ
169,222,The Wind That Shakes the BarleyåÊ
25,102,Yeh Jawaani Hai DeewaniåÊ
81,235,The Karate KidåÊ
54,90,Quo VadisåÊ
147,259,Repo! The Genetic OperaåÊ
16,159,Valley of the Wolves: IraqåÊ
215,2195,Pulp FictionåÊ
63,92,The Muppet MovieåÊ
534,552,NightcrawleråÊ
66,201,Club DreadåÊ
119,406,The Sound of MusicåÊ
43,99,SplashåÊ
270,889,Little Miss SunshineåÊ
99,584,Stand by MeåÊ
224,1441,28 Days Later...åÊ
58,247,You Got ServedåÊ
53,142,Escape from AlcatrazåÊ
37,60,Brown SugaråÊ
11,14,A Thin Line Between Love and HateåÊ
327,378,50/50åÊ
135,148,ShutteråÊ
127,211,CreepshowåÊ
164,100,That Awkward MomentåÊ
14,48,Modern ProblemsåÊ
6,6,KicksåÊ
41,165,Much Ado About NothingåÊ
143,452,On Her Majesty's Secret ServiceåÊ
9,25,The PlayeråÊ            
109,271,New NightmareåÊ
59,147,Drive Me CrazyåÊ
95,172,Akeelah and the BeeåÊ
40,164,Half BakedåÊ
121,78,New in TownåÊ
358,625,SyrianaåÊ
288,1061,American PsychoåÊ
107,298,The Good GirlåÊ
28,90,Bon Cop Bad CopåÊ
91,188,The Boondock Saints II: All Saints DayåÊ
55,25,The City of Your Final DestinationåÊ
231,142,Enough SaidåÊ
262,264,Easy AåÊ
7,11,The InkwellåÊ
196,339,Shadow of the VampireåÊ
83,32,PromåÊ
18,55,The PallbeareråÊ
11,34,Held UpåÊ
72,86,Woman on TopåÊ
51,86,Howards EndåÊ
18,85,PreacheråÊ            
328,140,AnomalisaåÊ
248,141,Another YearåÊ
128,162,8 WomenåÊ
45,102,Showdown in Little TokyoåÊ
49,109,Clay PigeonsåÊ
163,150,It's Kind of a Funny StoryåÊ
163,73,Made in DagenhamåÊ
90,34,When Did You Last See Your Father?åÊ
23,37,PrefontaineåÊ
17,15,The Wicked LadyåÊ
118,71,The Secret of KellsåÊ
283,182,Begin AgainåÊ
74,110,Down in the ValleyåÊ
41,48,Brooklyn RulesåÊ
17,12,RestlessåÊ
66,79,The Singing DetectiveåÊ
36,27,The Land GirlsåÊ
140,98,FidoåÊ
32,27,The Wendell Baker StoryåÊ
68,86,Wild TargetåÊ
79,107,PathologyåÊ
9,33,Wuthering HeightsåÊ            
26,34,10th & WolfåÊ
100,58,Dear WendyåÊ
56,11,AloftåÊ
150,430,AkiraåÊ
30,31,The Death and Life of Bobby ZåÊ
20,31,The Rocket: The Legend of Rocket RichardåÊ
21,24,SwelteråÊ
11,2,My Lucky StaråÊ
85,149,Imagine Me & YouåÊ
5,5,Mr. ChurchåÊ
160,288,Swimming PoolåÊ
25,13,Green Street 3: Never Back DownåÊ
21,43,The Blood of HeroesåÊ
15,14,Code of HonoråÊ
61,134,Driving Miss DaisyåÊ
34,30,Soul FoodåÊ
62,81,Rumble in the BronxåÊ
102,19,Far from MenåÊ
239,323,Thank You for SmokingåÊ
252,384,Hostel: Part IIåÊ
278,237,An EducationåÊ
124,268,ShopgirlåÊ
9,61,The Hotel New HampshireåÊ
127,214,NarcåÊ
9,83,Men with BroomsåÊ
35,20,Witless ProtectionåÊ
6,33,The Work and the GloryåÊ
192,106,ExtractåÊ
51,95,Masked and AnonymousåÊ
38,26,Alias BettyåÊ
133,150,Code 46åÊ
4,3,Outside BetåÊ
287,1624,CrashåÊ
222,98,Albert NobbsåÊ
6,4,Black NovemberåÊ
16,37,Ta Ra Rum PumåÊ
242,158,PersepolisåÊ
147,69,The HoleåÊ
93,96,The WaveåÊ
253,73,The Neon DemonåÊ
224,224,Harry BrownåÊ
392,1902,Spider-Man 3åÊ
39,206,The Omega CodeåÊ
387,881,JunoåÊ
36,29,Pound of FleshåÊ
120,276,Diamonds Are ForeveråÊ
208,2238,The GodfatheråÊ
51,128,FlashdanceåÊ
331,494,500 Days of SummeråÊ
83,241,The PianoåÊ
324,281,Magic MikeåÊ
140,369,Darkness FallsåÊ
136,251,Live and Let DieåÊ
79,149,My Dog SkipåÊ
160,168,"Definitely, MaybeåÊ"
52,59,Jumping the BroomåÊ
490,753,The Great GatsbyåÊ
351,526,"Good Night, and Good Luck.åÊ"
271,416,CapoteåÊ
93,202,DesperadoåÊ
71,92,The ClaimåÊ
54,173,FargoåÊ            
112,242,Logan's RunåÊ
118,258,The Man with the Golden GunåÊ
35,65,Action JacksonåÊ
342,1100,The DescentåÊ
14,13,Michael Jordan to the MaxåÊ
137,120,Devil's DueåÊ
50,105,Flirting with DisasteråÊ
261,687,The Devil's RejectsåÊ
96,665,Buffy the Vampire SlayeråÊ            
180,89,DopeåÊ
28,29,In Too DeepåÊ
750,1498,SkyfallåÊ
202,922,House of 1000 CorpsesåÊ
8,21,Alien ZoneåÊ
341,324,A Serious ManåÊ
160,97,Get LowåÊ
31,79,WarlockåÊ
71,37,Beyond the LightsåÊ
281,247,A Single ManåÊ
114,308,The Last Temptation of ChriståÊ
72,100,Outside ProvidenceåÊ
119,276,Bride & PrejudiceåÊ
74,249,Rabbit-Proof FenceåÊ
25,46,Who's Your Caddy?åÊ
39,75,Split SecondåÊ
27,83,NikitaåÊ            
27,85,The Other Side of HeavenåÊ
11,160,Dark AngelåÊ            
29,119,Veer-ZaaraåÊ
158,119,RedbeltåÊ
223,126,CyrusåÊ
25,20,A Dog of FlandersåÊ
97,147,Auto FocusåÊ
117,106,Factory GirlåÊ
389,301,We Need to Talk About KevinåÊ
9,34,The Christmas CandleåÊ
34,12,The Mighty MacsåÊ
7,16,Losin' ItåÊ
161,65,Mother and ChildåÊ
6,26,March or DieåÊ
16,78,Les visiteursåÊ
301,198,SomewhereåÊ
52,72,I Hope They Serve Beer in HellåÊ
12,62,Chairman of the BoardåÊ
134,99,HesheråÊ
151,66,Dom HemingwayåÊ
103,290,GerryåÊ
39,25,The Heart of MeåÊ
133,25,FreeheldåÊ
104,29,The Extra ManåÊ
121,28,Hard to Be a GodåÊ
27,38,Ca$håÊ
49,50,Wah-WahåÊ
100,876,The Boondock SaintsåÊ
12,1,Z StormåÊ
112,70,TwixtåÊ
10,9,Snow QueenåÊ
2,6,Alpha and Omega 4: The Legend of the Saw Toothed CaveåÊ
38,138,Pale RideråÊ
18,42,Stargate: The Ark of TruthåÊ
152,408,Dazed and ConfusedåÊ
44,162,High School Musical 2åÊ
6,6,Two Lovers and a BearåÊ
46,38,Criminal ActivitiesåÊ
63,51,Aimee & JaguaråÊ
74,129,The ChumscrubberåÊ
25,65,ShadeåÊ
224,160,House at the End of the StreetåÊ
226,156,IncendiesåÊ
36,21,"Remember Me, My LoveåÊ"
54,31,Perrier's BountyåÊ
142,107,Elite SquadåÊ
271,291,AnnabelleåÊ
33,31,Bran Nue DaeåÊ
64,183,Boyz n the HoodåÊ
18,63,La BambaåÊ
6,33,The Four SeasonsåÊ
121,201,Dressed to KillåÊ
14,54,The Adventures of Huck FinnåÊ
137,418,GoåÊ
111,166,Friends with MoneyåÊ
57,171,The Andromeda StrainåÊ
97,160,BatsåÊ
73,84,Nowhere in AfricaåÊ
486,375,ShameåÊ
149,263,Layer CakeåÊ
4,21,The Work and the Glory II: American ZionåÊ
200,119,The EaståÊ
84,135,A Home at the End of the WorldåÊ
28,35,AberdeenåÊ
217,92,The MessengeråÊ
12,18,TrackeråÊ
183,143,ControlåÊ
204,692,The TerminatoråÊ
153,225,Good Bye Lenin!åÊ
145,75,The Damned UnitedåÊ
203,300,The Return of the Living DeadåÊ
10,25,GomorrahåÊ            
93,434,MallratsåÊ
124,350,GreaseåÊ
120,505,PlatoonåÊ
288,1416,Fahrenheit 9/11åÊ
130,309,Butch Cassidy and the Sundance KidåÊ
145,259,Mary PoppinsåÊ
62,283,Ordinary PeopleåÊ
188,191,Around the World in 80 DaysåÊ
120,316,West Side StoryåÊ
71,250,CaddyshackåÊ
52,43,The BrothersåÊ
18,50,The WoodåÊ
162,1182,The Usual SuspectsåÊ
88,227,A Nightmare on Elm Street 5: The Dream ChildåÊ
96,258,Van Wilder: Party LiaisonåÊ
391,547,The WrestleråÊ
32,87,Duel in the SunåÊ
119,340,Best in ShowåÊ
201,284,Escape from New YorkåÊ
22,38,School DazeåÊ
52,32,Daddy Day CampåÊ
63,70,Mr. Nice GuyåÊ
97,272,A Mighty WindåÊ
34,73,Mystic PizzaåÊ
10,44,War & PeaceåÊ            
88,278,Sliding DoorsåÊ
25,52,Tales from the HoodåÊ
252,351,The Last King of ScotlandåÊ
137,287,Halloween 5åÊ
231,136,BernieåÊ
9,5,Dolphins and Whales 3D: Tribes of the OceanåÊ
115,148,PollockåÊ
67,182,200 CigarettesåÊ
216,130,The WordsåÊ
133,70,Casa de mi PadreåÊ
149,101,City IslandåÊ
261,131,The GuardåÊ
42,78,CollegeåÊ
152,520,The Virgin SuicidesåÊ
64,160,Little VoiceåÊ
76,73,Miss MarchåÊ
149,93,Wish I Was HereåÊ
35,190,Simply IrresistibleåÊ
47,315,Veronica MarsåÊ            
108,231,Hedwig and the Angry InchåÊ
17,50,Only the StrongåÊ
12,5,Goddess of LoveåÊ
129,190,Shattered GlassåÊ
84,105,NovocaineåÊ
61,78,The Business of StrangersåÊ
147,287,The Wild BunchåÊ
147,75,The WacknessåÊ
23,50,The Great Train RobberyåÊ
75,111,Morvern CallaråÊ
17,16,Beastmaster 2: Through the Portal of TimeåÊ
16,29,The 5th QuarteråÊ
60,36,The Flower of EvilåÊ
63,50,The GreateståÊ
56,22,Snow Flower and the Secret FanåÊ
36,29,Come Early MorningåÊ
47,34,Lucky BreakåÊ
38,44,JuliaåÊ
26,37,"Surfer, DudeåÊ"
47,29,Lake of FireåÊ
68,133,11:14åÊ
19,38,Men of WaråÊ
39,17,Don McKayåÊ
162,86,DeadfallåÊ
37,19,A Shine of RainbowsåÊ
26,39,The Hit ListåÊ
10,50,EmmaåÊ            
179,228,VideodromeåÊ
88,149,L'auberge espagnoleåÊ
43,21,Song OneåÊ
136,302,Murder by NumbersåÊ
111,37,Winter in WartimeåÊ
13,11,Freaky DeakyåÊ
64,124,The TrainåÊ
6,8,Trade of InnocentsåÊ
112,214,The ProtectoråÊ
12,21,Stiff Upper LipsåÊ
15,42,The InbetweenersåÊ            
161,438,Bend It Like BeckhamåÊ
68,81,Sunshine StateåÊ
25,36,CrossoveråÊ
23,31,Khiladi 786åÊ
222,148,[Rec] 2åÊ
9,6,Standing OvationåÊ
119,252,The StingåÊ
90,213,Chariots of FireåÊ
62,202,Diary of a Mad Black WomanåÊ
71,104,ShineåÊ
364,314,Don JonåÊ
72,169,High Plains DrifteråÊ
122,488,Ghost WorldåÊ
100,144,IrisåÊ
24,44,GalaxinaåÊ
112,110,The ChorusåÊ
67,67,Mambo ItalianoåÊ
91,153,WonderlandåÊ
103,418,Do the Right ThingåÊ
27,69,Harvard ManåÊ
205,41,Le HavreåÊ
192,664,IrreversibleåÊ
72,12,R100åÊ
33,321,Rang De BasantiåÊ
22,8,AnimalsåÊ
48,31,Salvation BoulevardåÊ
65,117,The TenåÊ
29,47,A Room for Romeo BrassåÊ
284,121,HeadhuntersåÊ
187,70,GrabbersåÊ
47,52,Saint RalphåÊ
88,14,Miss JulieåÊ
41,249,Somewhere in TimeåÊ
24,27,Dum Maaro DumåÊ
318,269,Insidious: Chapter 2åÊ
250,864,Saw IIåÊ
411,440,10 Cloverfield LaneåÊ
106,327,Jackass: The MovieåÊ
159,95,Lights OutåÊ
251,314,Paranormal Activity 3åÊ
183,159,OuijaåÊ
131,311,A Nightmare on Elm Street 3: Dream WarriorsåÊ
297,279,The GiftåÊ
41,81,Instructions Not IncludedåÊ
248,247,Paranormal Activity 4åÊ
42,69,The RobeåÊ
33,73,The Return of the Pink PantheråÊ
91,252,Freddy's Dead: The Final NightmareåÊ
185,533,MonsteråÊ
69,108,"20,000 Leagues Under the SeaåÊ"
220,155,Paranormal Activity: The Marked OnesåÊ
117,356,The Elephant ManåÊ
471,340,Dallas Buyers ClubåÊ
152,126,The Lazarus EffectåÊ
274,2067,MementoåÊ
336,339,OculusåÊ
174,472,Clerks IIåÊ
151,433,Billy ElliotåÊ
276,216,The Way Way BackåÊ
12,11,House Party 2åÊ
18,56,The Man from Snowy RiveråÊ
28,18,Doug's 1st MovieåÊ
95,157,The ApostleåÊ
74,161,Mommie DeareståÊ
179,115,Our Idiot BrotheråÊ
125,49,RaceåÊ
22,26,The Players ClubåÊ
92,153,OåÊ
196,211,"As Above, So BelowåÊ"
9,33,AddictedåÊ
31,209,Eve's BayouåÊ
309,195,Still AliceåÊ
15,67,The EgyptianåÊ
36,107,NighthawksåÊ
129,291,Friday the 13th Part VIII: Jason Takes ManhattanåÊ
168,756,My Big Fat Greek WeddingåÊ
444,561,Spring BreakersåÊ
123,335,Halloween: The Curse of Michael MyersåÊ
173,385,Y Tu MamÌÁ TambiÌ©nåÊ
246,859,Shaun of the DeadåÊ
74,113,The Haunting of Molly HartleyåÊ
68,173,Lone StaråÊ
144,374,Halloween 4: The Return of Michael MyersåÊ
96,125,April Fool's DayåÊ
42,87,DineråÊ
29,65,Lone Wolf McQuadeåÊ
228,323,Apollo 18åÊ
195,134,Sunshine CleaningåÊ
203,214,No EscapeåÊ
44,87,The BeastmasteråÊ
14,33,Solomon and ShebaåÊ
59,53,Fifty Shades of BlackåÊ
45,21,Not Easily BrokenåÊ
42,46,A Farewell to ArmsåÊ
12,9,The Perfect MatchåÊ
29,65,Digimon: The MovieåÊ
121,324,Saved!åÊ
135,166,The Barbarian InvasionsåÊ
27,90,Robin and MarianåÊ
56,131,The ForsakenåÊ
22,80,Force 10 from NavaroneåÊ
59,198,UHFåÊ
61,202,Grandma's BoyåÊ
60,79,Slums of Beverly HillsåÊ
164,565,Once Upon a Time in the WeståÊ
81,165,MadeåÊ
415,485,MoonåÊ
43,41,Keeping Up with the SteinsåÊ
7,4,Sea Rex 3D: Journey to a Prehistoric WorldåÊ
120,196,The Sweet HereafteråÊ
195,89,Of Gods and MenåÊ
109,89,Bottle ShockåÊ
21,32,Jekyll and Hyde... Together AgainåÊ
93,265,Heavenly CreaturesåÊ
12,29,90 Minutes in HeavenåÊ
155,86,Everything Must GoåÊ
81,151,Zero EffectåÊ
204,458,The MachiniståÊ
19,39,Light SleeperåÊ
163,99,Kill the MessengeråÊ
248,144,Rabbit HoleåÊ
39,158,Party MonsteråÊ
322,125,Green RoomåÊ
50,56,The Oh in OhioåÊ
12,56,Atlas Shrugged: Who Is John Galt?åÊ
83,184,Bottle RocketåÊ
37,69,Albino AlligatoråÊ
16,25,"Gandhi, My FatheråÊ"
121,22,Standard Operating ProcedureåÊ
24,27,Out of the BlueåÊ
324,200,Tucker and Dale vs EvilåÊ
27,15,"Lovely, StillåÊ"
9,23,TycoonåÊ
31,28,Desert BlueåÊ
35,66,DecoysåÊ
371,455,The VisitåÊ
133,108,RedactedåÊ
13,44,FascinationåÊ
9,47,Saving GraceåÊ            
56,55,Area 51åÊ
191,48,Sleep TightåÊ
80,82,The CottageåÊ
19,80,Dead Like Me: Life After DeathåÊ
19,47,Farce of the PenguinsåÊ
,2,Flying ByåÊ
38,127,PsychåÊ            
44,60,RudderlessåÊ
3,1,Henry & MeåÊ
6,15,Christmas EveåÊ
,3,We Have Your HusbandåÊ
64,47,Dying of the LightåÊ
8,3,Born of WaråÊ
64,153,Capricorn OneåÊ
2,2,Should've Been RomeoåÊ
,,Running ForeveråÊ
35,4,Yoga HosersåÊ
21,14,Navy Seals vs. ZombiesåÊ
99,27,I Served the King of EnglandåÊ
115,26,Soul KitchenåÊ
104,309,Sling BladeåÊ
195,112,The AwakeningåÊ
303,1516,HostelåÊ
122,123,Tristram Shandy: A Cock and Bull StoryåÊ
359,219,Take ShelteråÊ
130,69,Lady in WhiteåÊ
64,70,Driving LessonsåÊ
13,11,Let's Kill Ward's WifeåÊ
159,258,The Texas Chainsaw Massacre 2åÊ
54,106,Pat Garrett & Billy the KidåÊ
440,475,Only God ForgivesåÊ
7,6,Camping sauvageåÊ
4,12,Without MenåÊ
1,1,BarfiåÊ
96,182,Dear FrankieåÊ
8,8,All HatåÊ
87,21,The Names of LoveåÊ
10,3,Treading WateråÊ
121,65,Savage GraceåÊ
43,22,Out of the BlueåÊ
45,133,Police AcademyåÊ
36,140,The Blue LagoonåÊ
84,197,Four Weddings and a FuneralåÊ
118,228,Fast Times at Ridgemont HighåÊ
42,115,Moby DickåÊ
202,454,25th HouråÊ
5,27,Secrets and LiesåÊ            
120,208,BoundåÊ
234,1916,Requiem for a DreamåÊ
17,55,State FairåÊ
35,40,TangoåÊ
48,89,SalvadoråÊ
49,125,Moms' Night OutåÊ
283,2110,Donnie DarkoåÊ
16,14,Saving Private PerezåÊ
54,68,CharacteråÊ
92,199,SpunåÊ
159,37,Life During WartimeåÊ
202,131,Lady VengeanceåÊ
50,17,Mozart's SisteråÊ
54,84,Mean MachineåÊ
98,26,ExiledåÊ
92,40,BlackthornåÊ
112,206,Lilya 4-EveråÊ
138,137,After.LifeåÊ
9,7,FuglyåÊ
149,760,One Flew Over the Cuckoo's NeståÊ
5,4,R.L. Stine's Monsterville: The Cabinet of SoulsåÊ
39,61,Silent MovieåÊ
39,178,AirliftåÊ
2,74,Anne of Green GablesåÊ            
29,32,Falcon RisingåÊ
111,99,The SweeneyåÊ
149,346,Sexy BeaståÊ
90,25,Easy MoneyåÊ
149,346,Whale RideråÊ
12,49,PaaåÊ
64,62,CargoåÊ
256,186,PanåÊ
57,726,High School MusicalåÊ
8,23,Animal KingdomåÊ            
50,48,Love and Death on Long IslandåÊ
232,310,Night WatchåÊ
63,148,The Crying GameåÊ
75,152,Porky'såÊ
274,159,Survival of the DeadåÊ
284,580,Night of the Living DeadåÊ
265,1848,Lost in TranslationåÊ
154,491,Annie HallåÊ
44,107,The Greatest Show on EarthåÊ
314,657,Exodus: Gods and KingsåÊ
153,522,Monster's BallåÊ
256,200,MaggieåÊ
123,286,Leaving Las VegasåÊ
46,11,Hansel & Gretel Get BakedåÊ
203,300,The Return of the Living DeadåÊ
34,50,The Front PageåÊ
149,131,The Boy Next DooråÊ
20,35,TrapezeåÊ
9,47,Saving GraceåÊ            
323,291,The Kids Are All RightåÊ
172,333,They LiveåÊ
111,301,The Great EscapeåÊ
74,486,What the #$*! Do We (K)now!?åÊ
161,68,The Last Exorcism Part IIåÊ
548,836,BoyhoodåÊ
177,248,ScoopåÊ
230,1368,Planet of the ApesåÊ
27,38,The WashåÊ
22,10,3 StrikesåÊ
157,215,The CooleråÊ
70,121,The MisfitsåÊ
125,156,The Night ListeneråÊ
10,37,The Jerky BoysåÊ
160,136,My Soul to TakeåÊ
300,308,The OrphanageåÊ
69,48,A Haunted House 2åÊ
143,425,The Rules of AttractionåÊ
50,89,TopazåÊ
46,58,Let's Go to PrisonåÊ
51,177,Four RoomsåÊ
163,390,SecretaryåÊ
52,62,The Real CancunåÊ
40,78,Talk RadioåÊ
50,202,Waiting for GuffmanåÊ
45,85,Love StinksåÊ
121,76,You Kill MeåÊ
114,91,ThumbsuckeråÊ
270,287,Red StateåÊ
116,151,MirrormaskåÊ
115,69,SamsaraåÊ
15,35,The BarbariansåÊ
122,71,The Art of Getting ByåÊ
35,20,ZipperåÊ
41,113,Poolhall JunkiesåÊ
31,70,The Loss of Sexual InnocenceåÊ
332,110,Holy MotorsåÊ
232,118,JoeåÊ
43,53,Shooting FishåÊ
68,38,PrisonåÊ
51,93,Psycho Beach PartyåÊ
33,31,The Big TeaseåÊ
26,7,"Buen DÌ_a, RamÌ_nåÊ"
109,137,TruståÊ
34,26,An Everlasting PieceåÊ
31,26,Among GiantsåÊ
141,87,AdoreåÊ
19,40,The Velocity of GaryåÊ
64,38,Mondays in the SunåÊ
215,141,Stake LandåÊ
5,47,Sonny with a ChanceåÊ            
12,28,The Last Time I Committed SuicideåÊ
70,10,Futuro BeachåÊ
46,42,Another Happy DayåÊ
135,97,A Lonely Place to DieåÊ
38,50,NothingåÊ
8,3,The Geographer Drank His Globe AwayåÊ
34,129,1776åÊ
36,20,InescapableåÊ
35,53,Hell's AngelsåÊ
6,19,Purple VioletsåÊ
39,29,The VeilåÊ
182,104,The Loved OnesåÊ
14,21,No VacancyåÊ
3,4,How to Fall in LoveåÊ
3,15,The Perfect WaveåÊ
1,1,Ben-HuråÊ
62,167,A Man for All SeasonsåÊ
161,317,NetworkåÊ
157,706,Gone with the WindåÊ
31,10,Desert DanceråÊ
53,67,Major DundeeåÊ
1,6,Down for LifeåÊ
21,90,Annie Get Your GunåÊ
246,148,Four LionsåÊ
42,35,House of SandåÊ
78,90,DefendoråÊ
41,54,The PirateåÊ
61,14,The Good HeartåÊ
112,172,The History BoysåÊ
349,332,UnknownåÊ
55,147,M*A*S*HåÊ            
88,334,Midnight CowboyåÊ
122,174,The Full MontyåÊ
134,427,Airplane!åÊ
11,14,Chain of CommandåÊ
20,157,FridayåÊ
28,96,Menace II SocietyåÊ
22,92,EmpireåÊ            
95,118,Creepshow 2åÊ
31,62,The Ballad of Cable HogueåÊ
79,128,In Cold BloodåÊ
25,83,The Nun's StoryåÊ
22,74,HarperåÊ
110,199,FrenzyåÊ
425,452,The WitchåÊ
19,38,I Got the Hook UpåÊ
43,98,She's the OneåÊ
127,229,Gods and MonstersåÊ
262,231,The Secret in Their EyesåÊ
184,419,Day of the DeadåÊ
33,52,TrainåÊ
252,537,Evil Dead IIåÊ
31,131,Pootie TangåÊ
139,236,SharknadoåÊ
39,494,La otra conquistaåÊ
337,199,TrollhunteråÊ
30,24,Ira & AbbyåÊ
265,207,The WatchåÊ
50,53,Winter PassingåÊ
50,135,D.E.B.S.åÊ
9,15,The Masked SaintåÊ
15,11,The BetrayedåÊ
5,20,TaxmanåÊ
1,4,The SecretåÊ            
4,12,2:13åÊ
44,55,"Batman: The Dark Knight Returns, Part 2åÊ"
6,2,Time to ChooseåÊ
17,10,In the Name of the King: The Last JobåÊ
7,10,Wicked BloodåÊ
9,13,Dawn PatrolåÊ
3,18,Lords of LondonåÊ
55,102,High AnxietyåÊ
169,331,March of the PenguinsåÊ
290,225,Margin CallåÊ
10,13,AuguståÊ
159,72,ChokeåÊ
535,731,WhiplashåÊ
214,749,City of GodåÊ
47,160,Human TrafficåÊ
17,13,Day OneåÊ
85,73,The Dead GirlåÊ
349,249,The HuntåÊ
109,458,A Christmas StoryåÊ
60,174,BellaåÊ
101,75,Class of 1984åÊ
1,3,The Opposite SexåÊ
16,18,Dreaming of Joseph LeesåÊ
212,86,The ClassåÊ
215,447,Rosemary's BabyåÊ
107,214,The Man Who Shot Liberty ValanceåÊ
122,70,AdamåÊ
155,172,Maria Full of GraceåÊ
261,142,BeginnersåÊ
130,252,FeaståÊ
94,257,Animal HouseåÊ
164,418,GoldfingeråÊ
188,47,AntiviralåÊ
206,706,It's a Wonderful LifeåÊ
134,514,TrainspottingåÊ
53,83,The Original Kings of ComedyåÊ
264,359,Paranormal Activity 2åÊ
94,213,Waking Ned DevineåÊ
215,888,Bowling for ColumbineåÊ
85,20,Coming HomeåÊ
138,327,A Nightmare on Elm Street 2: Freddy's RevengeåÊ
55,94,A Room with a ViewåÊ
361,578,The PurgeåÊ
411,524,SinisteråÊ
24,35,Martin Lawrence Live: RunteldatåÊ
70,141,Cat on a Hot Tin RoofåÊ
78,150,Beneath the Planet of the ApesåÊ
35,34,Air BudåÊ
39,55,PokÌ©mon 3: The MovieåÊ
158,307,Jason Lives: Friday the 13th Part VIåÊ
122,273,The Bridge on the River KwaiåÊ
16,54,Spaced InvadersåÊ
67,111,Family PlotåÊ
183,241,The ApartmentåÊ
112,317,Jason Goes to Hell: The Final FridayåÊ
64,137,Torn CurtainåÊ
114,72,Dave Chappelle's Block PartyåÊ
246,88,Slow WeståÊ
7,16,Krush GrooveåÊ
49,20,Next Day AiråÊ
42,81,Elmer GantryåÊ
73,176,Judgment at NurembergåÊ
16,8,Trippin'åÊ
38,75,Robot ChickenåÊ            
91,162,Red RiveråÊ
37,101,Phat GirlzåÊ
405,270,Before MidnightåÊ
29,65,Teen Wolf TooåÊ
81,100,Phantasm IIåÊ
17,23,Woman Thou Art LoosedåÊ
75,109,Real Women Have CurvesåÊ
,1,Deadline GallipoliåÊ            
91,147,WateråÊ
82,161,East Is EaståÊ
48,81,WhippedåÊ
33,92,Kama Sutra: A Tale of LoveåÊ
133,53,Please GiveåÊ
104,349,Willy Wonka & the Chocolate FactoryåÊ
22,49,Warlock: The ArmageddonåÊ
30,49,8 Heads in a Duffel BagåÊ
112,181,Days of HeavenåÊ
79,115,Thirteen Conversations About One ThingåÊ
49,183,JawbreakeråÊ
42,78,BasquiatåÊ
345,139,Frances HaåÊ
152,177,TsotsiåÊ
148,499,HappinessåÊ
23,14,DysFunktional FamilyåÊ
254,261,TuskåÊ
305,809,OldboyåÊ
19,65,Letters to GodåÊ
272,230,Hobo with a ShotgunåÊ
5,8,CompadresåÊ
65,196,FreewayåÊ
5,18,Love's Abiding JoyåÊ
248,112,Fish TankåÊ
152,54,Damsels in DistressåÊ
10,33,CreatureåÊ            
156,129,BacheloretteåÊ
7,28,BrainDeadåÊ            
1,27,Brave New GirlåÊ
82,71,Tim and Eric's Billion Dollar MovieåÊ
175,145,The GambleråÊ
4,20,The GrandåÊ            
40,56,Summer StormåÊ
8,8,Fort McCoyåÊ
63,48,Chain LetteråÊ
20,25,Just LookingåÊ
174,226,The DivideåÊ
90,31,The EclipseåÊ
58,39,DemonicåÊ
14,24,My Big Fat Independent MovieåÊ
451,736,Alice in WonderlandåÊ
,1,The DeportedåÊ
21,14,Tanner HallåÊ
9,9,Open RoadåÊ
98,85,They Came TogetheråÊ
29,13,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon TattooåÊ
23,30,Never Back Down 2: The BeatdownåÊ
87,128,Point BlankåÊ
2,1,Four Single FathersåÊ
17,9,Enter the Dangerous MindåÊ
7,15,Something WickedåÊ
6,8,AWOL-72åÊ
9,9,IguanaåÊ
343,323,CinderellaåÊ
11,14,Chicago OvercoatåÊ
34,20,Barry MundayåÊ
71,257,Central StationåÊ
21,40,Pocketful of MiraclesåÊ
28,31,Close RangeåÊ
35,27,Boynton Beach ClubåÊ
30,15,AmnesiacåÊ
73,23,FreakonomicsåÊ
154,310,The OmenåÊ
251,539,High TensionåÊ
57,32,Griff the InvisibleåÊ
14,17,UnnaturalåÊ
159,206,Hustle & FlowåÊ
181,350,Some Like It HotåÊ
110,270,Friday the 13th Part VII: The New BloodåÊ
213,533,The Wizard of OzåÊ
129,315,Young FrankensteinåÊ
280,332,Diary of the DeadåÊ
15,106,Lage Raho Munna BhaiåÊ
61,57,Ulee's GoldåÊ
33,90,The Black StallionåÊ
1,8,Sardaar JiåÊ
2,6,Journey to SaturnåÊ
27,65,Donovan's ReefåÊ
19,5,The DressåÊ
9,27,A Guy Named JoeåÊ
121,363,Blazing SaddlesåÊ
166,326,Friday the 13th: The Final ChapteråÊ
269,123,IdaåÊ
29,69,MauriceåÊ
20,53,Beer LeagueåÊ
107,260,The Astronaut's WifeåÊ
74,37,Riding GiantsåÊ
